2025-09-14 19:19:53,673 | INFO | main | 🚀 Starting Motion Detection Attendance Server...
2025-09-14 19:19:53,673 | ERROR | main | ❌ Face recognition test failed: name 'face_recognition' is not defined
2025-09-14 19:19:55,081 | INFO | main | ✅ Supabase connection working
2025-09-14 19:19:55,081 | INFO | main | ✅ Motion Detection Server startup complete
2025-09-14 19:19:55,081 | INFO | main | 📊 Motion Detection: Enabled
2025-09-14 19:19:55,081 | INFO | main | 🎯 Default Motion Threshold: 0.1
2025-09-14 19:19:55,081 | INFO | main | ⏰ Motion Cooldown: 30s
2025-09-14 19:19:55,081 | INFO | main | 📈 Max Snapshots/Hour: 120
2025-09-14 19:19:55,081 | INFO | main | 🔄 Starting motion processing queue...
2025-09-15 01:45:24,575 | INFO | main | 🚀 Starting Motion Detection Attendance Server...
2025-09-15 01:45:24,576 | ERROR | main | ❌ Face recognition test failed: name 'face_recognition' is not defined
2025-09-15 01:45:25,089 | INFO | main | ✅ Supabase connection working
2025-09-15 01:45:25,090 | INFO | main | ✅ Motion Detection Server startup complete
2025-09-15 01:45:25,090 | INFO | main | 📊 Motion Detection: Enabled
2025-09-15 01:45:25,090 | INFO | main | 🎯 Default Motion Threshold: 0.1
2025-09-15 01:45:25,090 | INFO | main | ⏰ Motion Cooldown: 30s
2025-09-15 01:45:25,090 | INFO | main | 📈 Max Snapshots/Hour: 120
2025-09-15 01:45:25,090 | INFO | main | 🔄 Starting motion processing queue...
2025-09-15 01:45:47,806 | INFO | main | 🚀 Starting Motion Detection Attendance Server...
2025-09-15 01:45:47,807 | ERROR | main | ❌ Face recognition test failed: name 'face_recognition' is not defined
2025-09-15 01:45:48,128 | INFO | main | ✅ Supabase connection working
2025-09-15 01:45:48,128 | INFO | main | ✅ Motion Detection Server startup complete
2025-09-15 01:45:48,129 | INFO | main | 📊 Motion Detection: Enabled
2025-09-15 01:45:48,129 | INFO | main | 🎯 Default Motion Threshold: 0.1
2025-09-15 01:45:48,129 | INFO | main | ⏰ Motion Cooldown: 30s
2025-09-15 01:45:48,129 | INFO | main | 📈 Max Snapshots/Hour: 120
2025-09-15 01:45:48,129 | INFO | main | 🔄 Starting motion processing queue...
2025-09-15 01:48:11,251 | INFO | main | 🎯 Starting motion detection session for 9cb54715-64e3-475d-ad67-074a058c4cc2 by maxmito@gmail.com
2025-09-15 01:48:11,806 | INFO | main | 📱 Motion session created: 11b1ebd6-5de1-427c-9e92-b4f230ac3647
2025-09-15 01:48:11,954 | INFO | main | ✅ Motion detection session started: 11b1ebd6-5de1-427c-9e92-b4f230ac3647
2025-09-15 01:48:13,910 | INFO | main | 📊 Getting live stats for session: 11b1ebd6-5de1-427c-9e92-b4f230ac3647
2025-09-15 01:48:15,346 | INFO | main | 📊 Getting live stats for session: 11b1ebd6-5de1-427c-9e92-b4f230ac3647
2025-09-15 01:48:17,626 | INFO | main | 📸 Motion snapshot triggered: strength=0.125, phase=0-10, priority=2
2025-09-15 01:48:18,182 | ERROR | main | ❌ Motion queue processing error: 'function' object has no attribute 'delay'
2025-09-15 01:48:18,597 | INFO | main | 📵 Motion snapshot blocked: cooldown_active
